Name,Paleographic features
2026,י:horizontal strokes:parallel downward
2027,י:horizontal strokes:parallel downward
2027,י:horizontal strokes:parallel downward
2031,י:horizontal strokes:parallel downward
2032,י:horizontal strokes:parallel downward
2035,י:horizontal strokes:parallel downward
2036,י:horizontal strokes:parallel downward
2036,י:horizontal strokes:parallel downward
2037,י:horizontal strokes:parallel downward
2044,י:horizontal strokes:parallel downward
2046,י:horizontal strokes:parallel downward
2047,י:horizontal strokes:parallel downward
2048,י:horizontal strokes:parallel downward
2049,י:horizontal strokes:parallel downward
2049,י:horizontal strokes:parallel downward
2050,י:horizontal strokes:parallel downward
2051,י:horizontal strokes:parallel downward
2051,י:horizontal strokes:parallel downward
2052,י:horizontal strokes:parallel downward
2053,י:horizontal strokes:parallel downward
2053,י:horizontal strokes:parallel downward
2054,י:horizontal strokes:parallel downward
2057,י:horizontal strokes:parallel downward
2060,י:horizontal strokes:parallel downward
2062,י:horizontal strokes:parallel downward
2064,י:horizontal strokes:parallel downward
2064,י:horizontal strokes:parallel downward
2065,י:horizontal strokes:parallel downward
2069,י:horizontal strokes:parallel downward
2071,י:horizontal strokes:parallel downward
2082,י:horizontal strokes:parallel downward
2082,י:horizontal strokes:parallel downward
2083,י:horizontal strokes:parallel downward
2083,י:horizontal strokes:parallel downward
2086,י:horizontal strokes:parallel downward
2087,י:horizontal strokes:parallel downward
2087,י:horizontal strokes:parallel downward
2092,י:horizontal strokes:parallel downward
2093,י:horizontal strokes:parallel downward
2100,י:horizontal strokes:parallel downward
2108,י:horizontal strokes:parallel downward
2116,י:horizontal strokes:parallel downward
2136,י:horizontal strokes:parallel downward
2136,י:horizontal strokes:parallel downward
2115,י:horizontal strokes:parallel downward
2150,י:horizontal strokes:parallel downward
2155,י:horizontal strokes:parallel downward
2155,י:horizontal strokes:parallel downward
2156,י:horizontal strokes:parallel downward
2156,י:horizontal strokes:parallel downward
2158,י:horizontal strokes:parallel downward
2158,י:horizontal strokes:parallel downward
2158,י:horizontal strokes:parallel downward
2171,י:horizontal strokes:parallel downward
2177,י:horizontal strokes:parallel downward
2178,י:horizontal strokes:parallel downward
2187,י:horizontal strokes:parallel downward
2188,י:horizontal strokes:parallel downward
2190,י:horizontal strokes:parallel downward
2190,י:horizontal strokes:parallel downward
3021,י:horizontal strokes:parallel downward
3026,י:horizontal strokes:parallel downward
3033,י:horizontal strokes:parallel downward
3049,י:horizontal strokes:parallel downward
3051,י:horizontal strokes:parallel downward
1001,י:horizontal strokes:parallel horizontal
1003,י:horizontal strokes:parallel horizontal
1004,י:horizontal strokes:parallel horizontal
1013,י:horizontal strokes:parallel horizontal
1013,י:horizontal strokes:parallel horizontal
1020,י:horizontal strokes:parallel horizontal
1020,י:horizontal strokes:parallel horizontal
3001,י:horizontal strokes:parallel horizontal
3001,י:horizontal strokes:parallel horizontal
3005,י:horizontal strokes:parallel horizontal
3008,י:horizontal strokes:parallel horizontal
3008,י:horizontal strokes:parallel horizontal
1033,י:horizontal strokes:parallel horizontal
1035,י:horizontal strokes:parallel horizontal
1038,י:horizontal strokes:parallel horizontal
1039,י:horizontal strokes:parallel horizontal
1040,י:horizontal strokes:parallel horizontal
2005,י:horizontal strokes:parallel horizontal
2010,י:horizontal strokes:parallel horizontal
2024,י:horizontal strokes:parallel horizontal
2028,י:horizontal strokes:parallel horizontal
2031,י:horizontal strokes:parallel horizontal
2031,י:horizontal strokes:parallel horizontal
2033,י:horizontal strokes:parallel horizontal
2034,י:horizontal strokes:parallel horizontal
2040,י:horizontal strokes:parallel horizontal
2042,י:horizontal strokes:parallel horizontal
2045,י:horizontal strokes:parallel horizontal
2053,י:horizontal strokes:parallel horizontal
2063,י:horizontal strokes:parallel horizontal
2063,י:horizontal strokes:parallel horizontal
2067,י:horizontal strokes:parallel horizontal
2068,י:horizontal strokes:parallel horizontal
2068,י:horizontal strokes:parallel horizontal
2068,י:horizontal strokes:parallel horizontal
2070,י:horizontal strokes:parallel horizontal
2072,י:horizontal strokes:parallel horizontal
2076,י:horizontal strokes:parallel horizontal
2078,י:horizontal strokes:parallel horizontal
2081,י:horizontal strokes:parallel horizontal
3011,י:horizontal strokes:parallel horizontal
2088,י:horizontal strokes:parallel horizontal
2090,י:horizontal strokes:parallel horizontal
2090,י:horizontal strokes:parallel horizontal
2091,י:horizontal strokes:parallel horizontal
2096,י:horizontal strokes:parallel horizontal
2097,י:horizontal strokes:parallel horizontal
2101,י:horizontal strokes:parallel horizontal
2114,י:horizontal strokes:parallel horizontal
2121,י:horizontal strokes:parallel horizontal
2139,י:horizontal strokes:parallel horizontal
2156,י:horizontal strokes:parallel horizontal
2159,י:horizontal strokes:parallel horizontal
3013,י:horizontal strokes:parallel horizontal
3015,י:horizontal strokes:parallel horizontal
3017,י:horizontal strokes:parallel horizontal
2180,י:horizontal strokes:parallel horizontal
3024,י:horizontal strokes:parallel horizontal
3036,י:horizontal strokes:parallel horizontal
3042,י:horizontal strokes:parallel horizontal
3047,י:horizontal strokes:parallel horizontal
3053,י:horizontal strokes:parallel horizontal
3057,י:horizontal strokes:parallel horizontal
3058,י:horizontal strokes:parallel horizontal
3062,י:horizontal strokes:parallel horizontal
3062,י:horizontal strokes:parallel horizontal
3062,י:horizontal strokes:parallel horizontal
3011,י:horizontal strokes:parallel upward
3012,י:horizontal strokes:parallel upward
3015,י:horizontal strokes:parallel upward
2065,כ:additional:curved right finger
2077,כ:additional:curved right finger
2078,כ:additional:curved right finger
2162,כ:additional:curved right finger
1009,כ:additional:looping foot
1039,כ:additional:looping foot
1051,כ:additional:looping foot
1064,כ:additional:looping foot
2068,כ:additional:looping foot
3012,כ:additional:looping foot
2162,כ:additional:looping foot
2168,כ:additional:looping foot
2046,כ:additional:parallel middle and right fingers
1009,כ:body:inclination:oblique
1011,כ:body:inclination:oblique
1011,כ:body:inclination:oblique
1014,כ:body:inclination:oblique
1036,כ:body:inclination:oblique
1039,כ:body:inclination:oblique
1050,כ:body:inclination:oblique
1051,כ:body:inclination:oblique
1051,כ:body:inclination:oblique
1064,כ:body:inclination:oblique
2003,כ:body:inclination:oblique
1018*,כ:body:inclination:oblique
2032,כ:body:inclination:oblique
2033,כ:body:inclination:oblique
2045,כ:body:inclination:oblique
2046,כ:body:inclination:oblique
2068,כ:body:inclination:oblique
2077,כ:body:inclination:oblique
2078,כ:body:inclination:oblique
2086,כ:body:inclination:oblique
3011,כ:body:inclination:oblique
3012,כ:body:inclination:oblique
2088,כ:body:inclination:oblique
2093,כ:body:inclination:oblique
2093,כ:body:inclination:oblique
2126,כ:body:inclination:oblique
2151,כ:body:inclination:oblique
2162,כ:body:inclination:oblique
2168,כ:body:inclination:oblique
2173,כ:body:inclination:oblique
2173,כ:body:inclination:oblique
3016,כ:body:inclination:oblique
3016,כ:body:inclination:oblique
3018,כ:body:inclination:oblique
3021,כ:body:inclination:oblique
3023,כ:body:inclination:oblique
3028,כ:body:inclination:oblique
3053,כ:body:inclination:oblique
3058,כ:body:inclination:oblique
1020,כ:body:inclination:vertical
2007,כ:body:inclination:vertical
2030,כ:body:inclination:vertical
2043,כ:body:inclination:vertical
2046,כ:body:inclination:vertical
2056,כ:body:inclination:vertical
2065,כ:body:inclination:vertical
2079,כ:body:inclination:vertical
2086,כ:body:inclination:vertical
1011,כ:foot:footless
1014,כ:foot:footless
1020,כ:foot:footless
1036,כ:foot:footless
1050,כ:foot:footless
1051,כ:foot:footless
2086,כ:foot:footless
2093,כ:foot:footless
2151,כ:foot:footless
3023,כ:foot:footless
1009,כ:foot:with foot
1039,כ:foot:with foot
1051,כ:foot:with foot
1064,כ:foot:with foot
2007,כ:foot:with foot
1018*,כ:foot:with foot
2030,כ:foot:with foot
2032,כ:foot:with foot
2033,כ:foot:with foot
2043,כ:foot:with foot
2045,כ:foot:with foot
2046,כ:foot:with foot
2046,כ:foot:with foot
2056,כ:foot:with foot
2065,כ:foot:with foot
2068,כ:foot:with foot
2086,כ:foot:with foot
3011,כ:foot:with foot
3012,כ:foot:with foot
2126,כ:foot:with foot
2136,כ:foot:with foot
2162,כ:foot:with foot
2168,כ:foot:with foot
2173,כ:foot:with foot
3016,כ:foot:with foot
3021,כ:foot:with foot
3028,כ:foot:with foot
3053,כ:foot:with foot
3058,כ:foot:with foot
1050,כ:head:orientation:leftwards
1051,כ:head:orientation:leftwards
2030,כ:head:orientation:leftwards
2043,כ:head:orientation:leftwards
2045,כ:head:orientation:leftwards
2046,כ:head:orientation:leftwards
2046,כ:head:orientation:leftwards
2056,כ:head:orientation:leftwards
3011,כ:head:orientation:leftwards
3012,כ:head:orientation:leftwards
2093,כ:head:orientation:leftwards
2093,כ:head:orientation:leftwards
2126,כ:head:orientation:leftwards
2162,כ:head:orientation:leftwards
3028,כ:head:orientation:leftwards
3053,כ:head:orientation:leftwards
1009,כ:head:orientation:upward
1011,כ:head:orientation:upward
1011,כ:head:orientation:upward
1014,כ:head:orientation:upward
1036,כ:head:orientation:upward
1039,כ:head:orientation:upward
1051,כ:head:orientation:upward
1064,כ:head:orientation:upward
2003,כ:head:orientation:upward
2007,כ:head:orientation:upward
2032,כ:head:orientation:upward
2033,כ:head:orientation:upward
2065,כ:head:orientation:upward
2068,כ:head:orientation:upward
2077,כ:head:orientation:upward
2078,כ:head:orientation:upward
2086,כ:head:orientation:upward
2088,כ:head:orientation:upward
2136,כ:head:orientation:upward
2151,כ:head:orientation:upward
2168,כ:head:orientation:upward
2173,כ:head:orientation:upward
2173,כ:head:orientation:upward
3016,כ:head:orientation:upward
3018,כ:head:orientation:upward
3021,כ:head:orientation:upward
3023,כ:head:orientation:upward
3058,כ:head:orientation:upward
2007,כ:head:shape:middle finger protruding from left finger
2046,כ:head:shape:middle finger protruding from left finger
3028,כ:head:shape:middle finger protruding from left finger
1020,כ:head:shape:parallel left and middle fingers
1051,כ:head:shape:parallel left and middle fingers
3012,כ:head:shape:parallel left and middle fingers
1009,כ:head:shape:trident
1011,כ:head:shape:trident
1011,כ:head:shape:trident
1014,כ:head:shape:trident
1036,כ:head:shape:trident
1039,כ:head:shape:trident
1050,כ:head:shape:trident
1051,כ:head:shape:trident
1064,כ:head:shape:trident
2003,כ:head:shape:trident
1018*,כ:head:shape:trident
2030,כ:head:shape:trident
2032,כ:head:shape:trident
2033,כ:head:shape:trident
2043,כ:head:shape:trident
2045,כ:head:shape:trident
2046,כ:head:shape:trident
2056,כ:head:shape:trident
2065,כ:head:shape:trident
2068,כ:head:shape:trident
2077,כ:head:shape:trident
2078,כ:head:shape:trident
2079,כ:head:shape:trident
2086,כ:head:shape:trident
2086,כ:head:shape:trident
3011,כ:head:shape:trident
2088,כ:head:shape:trident
2093,כ:head:shape:trident
2093,כ:head:shape:trident
2126,כ:head:shape:trident
2136,כ:head:shape:trident
2151,כ:head:shape:trident
2162,כ:head:shape:trident
2168,כ:head:shape:trident
2173,כ:head:shape:trident
2173,כ:head:shape:trident
3016,כ:head:shape:trident
3018,כ:head:shape:trident
3021,כ:head:shape:trident
3023,כ:head:shape:trident
3053,כ:head:shape:trident
3058,כ:head:shape:trident
2030,כ:tail:angular
2032,כ:tail:angular
2033,כ:tail:angular
2043,כ:tail:angular
2045,כ:tail:angular
2056,כ:tail:angular
2065,כ:tail:angular
2068,כ:tail:angular
2086,כ:tail:angular
1009,כ:tail:curved
1011,כ:tail:curved
1011,כ:tail:curved
1036,כ:tail:curved
1039,כ:tail:curved
1051,כ:tail:curved
1064,כ:tail:curved
2007,כ:tail:curved
2046,כ:tail:curved
2046,כ:tail:curved
3011,כ:tail:curved
3012,כ:tail:curved
2093,כ:tail:curved
2126,כ:tail:curved
2136,כ:tail:curved
2162,כ:tail:curved
2168,כ:tail:curved
2173,כ:tail:curved
2173,כ:tail:curved
3016,כ:tail:curved
3016,כ:tail:curved
3018,כ:tail:curved
3021,כ:tail:curved
3028,כ:tail:curved
3053,כ:tail:curved
3058,כ:tail:curved
1014,כ:tail:straight
1050,כ:tail:straight
1051,כ:tail:straight
2003,כ:tail:straight
1018*,כ:tail:straight
2086,כ:tail:straight
2093,כ:tail:straight
2151,כ:tail:straight
3023,כ:tail:straight
1001,ל:additional:looping foot
1039,ל:additional:looping foot
1059,ל:additional:looping foot
2046,ל:additional:looping foot
3035,ל:additional:vestigial foot
1001,ל:body:inclination:oblique
1002*,ל:body:inclination:oblique
1002*,ל:body:inclination:oblique
1006,ל:body:inclination:oblique
1007,ל:body:inclination:oblique
1007,ל:body:inclination:oblique
1008,ל:body:inclination:oblique
1003,ל:body:inclination:oblique
1009,ל:body:inclination:oblique
1009,ל:body:inclination:oblique
1010,ל:body:inclination:oblique
1011,ל:body:inclination:oblique
1011,ל:body:inclination:oblique
1013,ל:body:inclination:oblique
1014,ל:body:inclination:oblique
1014,ל:body:inclination:oblique
1021,ל:body:inclination:oblique
1022,ל:body:inclination:oblique
1023,ל:body:inclination:oblique
1024,ל:body:inclination:oblique
1025,ל:body:inclination:oblique
1026,ל:body:inclination:oblique
1026,ל:body:inclination:oblique
1027,ל:body:inclination:oblique
1027,ל:body:inclination:oblique
1028,ל:body:inclination:oblique
1028,ל:body:inclination:oblique
1029,ל:body:inclination:oblique
1029,ל:body:inclination:oblique
1030,ל:body:inclination:oblique
1032,ל:body:inclination:oblique
1032,ל:body:inclination:oblique
3001,ל:body:inclination:oblique
3006,ל:body:inclination:oblique
3009,ל:body:inclination:oblique
1033,ל:body:inclination:oblique
1033,ל:body:inclination:oblique
1034,ל:body:inclination:oblique
1035,ל:body:inclination:oblique
1035,ל:body:inclination:oblique
1039,ל:body:inclination:oblique
1039,ל:body:inclination:oblique
1039,ל:body:inclination:oblique
1040,ל:body:inclination:oblique
1041,ל:body:inclination:oblique
1041,ל:body:inclination:oblique
1041,ל:body:inclination:oblique
1042,ל:body:inclination:oblique
1043,ל:body:inclination:oblique
1044,ל:body:inclination:oblique
1045,ל:body:inclination:oblique
1046,ל:body:inclination:oblique
1047,ל:body:inclination:oblique
1047,ל:body:inclination:oblique
1050,ל:body:inclination:oblique
1051,ל:body:inclination:oblique
1051,ל:body:inclination:oblique
1051,ל:body:inclination:oblique
1052,ל:body:inclination:oblique
1052,ל:body:inclination:oblique
1053,ל:body:inclination:oblique
1049,ל:body:inclination:oblique
1055,ל:body:inclination:oblique
1056,ל:body:inclination:oblique
1058,ל:body:inclination:oblique
1059,ל:body:inclination:oblique
1059,ל:body:inclination:oblique
1059,ל:body:inclination:oblique
1062,ל:body:inclination:oblique
1063,ל:body:inclination:oblique
1063,ל:body:inclination:oblique
1064,ל:body:inclination:oblique
1065,ל:body:inclination:oblique
1065,ל:body:inclination:oblique
2003,ל:body:inclination:oblique
2003,ל:body:inclination:oblique
2003,ל:body:inclination:oblique
2004,ל:body:inclination:oblique
2004,ל:body:inclination:oblique
2004,ל:body:inclination:oblique
2005,ל:body:inclination:oblique
2005,ל:body:inclination:oblique
2008,ל:body:inclination:oblique
1012*,ל:body:inclination:oblique
2009,ל:body:inclination:oblique
2149,ל:body:inclination:oblique
2010,ל:body:inclination:oblique
2012,ל:body:inclination:oblique
2024,ל:body:inclination:oblique
2025,ל:body:inclination:oblique
2026,ל:body:inclination:oblique
2027,ל:body:inclination:oblique
2027,ל:body:inclination:oblique
2028,ל:body:inclination:oblique
2028,ל:body:inclination:oblique
2029,ל:body:inclination:oblique
2032,ל:body:inclination:oblique
2033,ל:body:inclination:oblique
2034,ל:body:inclination:oblique
2035,ל:body:inclination:oblique
2035,ל:body:inclination:oblique
2036,ל:body:inclination:oblique
2037,ל:body:inclination:oblique
2039,ל:body:inclination:oblique
2040,ל:body:inclination:oblique
2041,ל:body:inclination:oblique
2041,ל:body:inclination:oblique
2042,ל:body:inclination:oblique
2042,ל:body:inclination:oblique
2043,ל:body:inclination:oblique
2044,ל:body:inclination:oblique
2044,ל:body:inclination:oblique
2044,ל:body:inclination:oblique
2045,ל:body:inclination:oblique
2046,ל:body:inclination:oblique
2046,ל:body:inclination:oblique
2047,ל:body:inclination:oblique
2048,ל:body:inclination:oblique
2048,ל:body:inclination:oblique
2048,ל:body:inclination:oblique
2049,ל:body:inclination:oblique
2049,ל:body:inclination:oblique
2050,ל:body:inclination:oblique
2051,ל:body:inclination:oblique
2052,ל:body:inclination:oblique
2052,ל:body:inclination:oblique
2052,ל:body:inclination:oblique
2054,ל:body:inclination:oblique
2054,ל:body:inclination:oblique
2056,ל:body:inclination:oblique
2056,ל:body:inclination:oblique
2057,ל:body:inclination:oblique
2059,ל:body:inclination:oblique
2060,ל:body:inclination:oblique
2063,ל:body:inclination:oblique
2064,ל:body:inclination:oblique
2065,ל:body:inclination:oblique
2066,ל:body:inclination:oblique
2067,ל:body:inclination:oblique
2068,ל:body:inclination:oblique
2068,ל:body:inclination:oblique
2068,ל:body:inclination:oblique
2069,ל:body:inclination:oblique
2070,ל:body:inclination:oblique
2074,ל:body:inclination:oblique
2074,ל:body:inclination:oblique
2074,ל:body:inclination:oblique
2076,ל:body:inclination:oblique
2077,ל:body:inclination:oblique
2077,ל:body:inclination:oblique
2078,ל:body:inclination:oblique
2079,ל:body:inclination:oblique
2082,ל:body:inclination:oblique
2073,ל:body:inclination:oblique
2073,ל:body:inclination:oblique
2083,ל:body:inclination:oblique
2083,ל:body:inclination:oblique
2085,ל:body:inclination:oblique
2086,ל:body:inclination:oblique
2086,ל:body:inclination:oblique
2086,ל:body:inclination:oblique
3011,ל:body:inclination:oblique
3012,ל:body:inclination:oblique
2087,ל:body:inclination:oblique
2088,ל:body:inclination:oblique
2090,ל:body:inclination:oblique
2091,ל:body:inclination:oblique
2091,ל:body:inclination:oblique
2092,ל:body:inclination:oblique
2092,ל:body:inclination:oblique
2092,ל:body:inclination:oblique
2093,ל:body:inclination:oblique
2093,ל:body:inclination:oblique
2096,ל:body:inclination:oblique
2097,ל:body:inclination:oblique
2101,ל:body:inclination:oblique
2102,ל:body:inclination:oblique
2108,ל:body:inclination:oblique
2111,ל:body:inclination:oblique
2112,ל:body:inclination:oblique
2125,ל:body:inclination:oblique
2128,ל:body:inclination:oblique
2131,ל:body:inclination:oblique
2136,ל:body:inclination:oblique
2136,ל:body:inclination:oblique
2139,ל:body:inclination:oblique
2140,ל:body:inclination:oblique
2143,ל:body:inclination:oblique
2143,ל:body:inclination:oblique
2143,ל:body:inclination:oblique
2144,ל:body:inclination:oblique
2146,ל:body:inclination:oblique
2147,ל:body:inclination:oblique
2150,ל:body:inclination:oblique
2151,ל:body:inclination:oblique
2151,ל:body:inclination:oblique
2152,ל:body:inclination:oblique
2156,ל:body:inclination:oblique
2156,ל:body:inclination:oblique
2157,ל:body:inclination:oblique
2158,ל:body:inclination:oblique
2161,ל:body:inclination:oblique
2162,ל:body:inclination:oblique
2162,ל:body:inclination:oblique
2163,ל:body:inclination:oblique
2164,ל:body:inclination:oblique
3015,ל:body:inclination:oblique
2171,ל:body:inclination:oblique
2173,ל:body:inclination:oblique
2173,ל:body:inclination:oblique
2173,ל:body:inclination:oblique
3016,ל:body:inclination:oblique
3016,ל:body:inclination:oblique
2175,ל:body:inclination:oblique
2176,ל:body:inclination:oblique
2177,ל:body:inclination:oblique
2182,ל:body:inclination:oblique
2183,ל:body:inclination:oblique
2185,ל:body:inclination:oblique
2187,ל:body:inclination:oblique
2188,ל:body:inclination:oblique
2188,ל:body:inclination:oblique
2190,ל:body:inclination:oblique
2190,ל:body:inclination:oblique
3018,ל:body:inclination:oblique
3020,ל:body:inclination:oblique
3022,ל:body:inclination:oblique
3023,ל:body:inclination:oblique
3023,ל:body:inclination:oblique
3024,ל:body:inclination:oblique
3024,ל:body:inclination:oblique
3025,ל:body:inclination:oblique
3026,ל:body:inclination:oblique
3027,ל:body:inclination:oblique
3028,ל:body:inclination:oblique
3029,ל:body:inclination:oblique
3029,ל:body:inclination:oblique
3030,ל:body:inclination:oblique
3031,ל:body:inclination:oblique
3035,ל:body:inclination:oblique
3036,ל:body:inclination:oblique
3036,ל:body:inclination:oblique
3039,ל:body:inclination:oblique
3041,ל:body:inclination:oblique
3040,ל:body:inclination:oblique
3043,ל:body:inclination:oblique
3044,ל:body:inclination:oblique
3045,ל:body:inclination:oblique
3049,ל:body:inclination:oblique
3050,ל:body:inclination:oblique
3052,ל:body:inclination:oblique
3055,ל:body:inclination:oblique
3058,ל:body:inclination:oblique
3060,ל:body:inclination:oblique
3060,ל:body:inclination:oblique
3061,ל:body:inclination:oblique
3062,ל:body:inclination:oblique
3004,ל:body:inclination:recumbent
1046,ל:body:inclination:recumbent
2155,ל:body:inclination:recumbent
2171,ל:body:inclination:recumbent
1057*,ל:body:inclination:recumbent
1004,ל:body:inclination:vertical
1020,ל:body:inclination:vertical
3005,ל:body:inclination:vertical
1036,ל:body:inclination:vertical
1036,ל:body:inclination:vertical
1038,ל:body:inclination:vertical
1012*,ל:body:inclination:vertical
1019*,ל:body:inclination:vertical
2010,ל:body:inclination:vertical
2028,ל:body:inclination:vertical
2029,ל:body:inclination:vertical
2032,ל:body:inclination:vertical
2036,ל:body:inclination:vertical
2043,ל:body:inclination:vertical
2055,ל:body:inclination:vertical
2061,ל:body:inclination:vertical
3012,ל:body:inclination:vertical
2088,ל:body:inclination:vertical
2091,ל:body:inclination:vertical
2126,ל:body:inclination:vertical
3035,ל:body:inclination:vertical
3042,ל:body:inclination:vertical
3046,ל:body:inclination:vertical
1006,ל:foot:inclination:downward
1011,ל:foot:inclination:downward
1011,ל:foot:inclination:downward
1013,ל:foot:inclination:downward
1021,ל:foot:inclination:downward
1022,ל:foot:inclination:downward
1024,ל:foot:inclination:downward
1030,ל:foot:inclination:downward
1032,ל:foot:inclination:downward
3006,ל:foot:inclination:downward
1033,ל:foot:inclination:downward
1034,ל:foot:inclination:downward
1039,ל:foot:inclination:downward
1040,ל:foot:inclination:downward
1052,ל:foot:inclination:downward
1052,ל:foot:inclination:downward
1063,ל:foot:inclination:downward
2028,ל:foot:inclination:downward
2032,ל:foot:inclination:downward
2041,ל:foot:inclination:downward
2049,ל:foot:inclination:downward
2052,ל:foot:inclination:downward
2052,ל:foot:inclination:downward
2063,ל:foot:inclination:downward
2065,ל:foot:inclination:downward
2068,ל:foot:inclination:downward
2068,ל:foot:inclination:downward
2069,ל:foot:inclination:downward
2074,ל:foot:inclination:downward
2074,ל:foot:inclination:downward
2076,ל:foot:inclination:downward
2079,ל:foot:inclination:downward
2083,ל:foot:inclination:downward
2085,ל:foot:inclination:downward
2086,ל:foot:inclination:downward
2086,ל:foot:inclination:downward
2090,ל:foot:inclination:downward
2101,ל:foot:inclination:downward
2108,ל:foot:inclination:downward
2111,ל:foot:inclination:downward
2131,ל:foot:inclination:downward
2139,ל:foot:inclination:downward
2143,ל:foot:inclination:downward
2146,ל:foot:inclination:downward
2155,ל:foot:inclination:downward
2156,ל:foot:inclination:downward
2156,ל:foot:inclination:downward
2157,ל:foot:inclination:downward
2158,ל:foot:inclination:downward
2163,ל:foot:inclination:downward
2171,ל:foot:inclination:downward
2171,ל:foot:inclination:downward
2173,ל:foot:inclination:downward
2187,ל:foot:inclination:downward
2188,ל:foot:inclination:downward
3027,ל:foot:inclination:downward
3036,ל:foot:inclination:downward
3036,ל:foot:inclination:downward
3039,ל:foot:inclination:downward
3050,ל:foot:inclination:downward
3055,ל:foot:inclination:downward
3058,ל:foot:inclination:downward
3062,ל:foot:inclination:downward
1057*,ל:foot:inclination:downward
1009,ל:foot:inclination:horizontal
1009,ל:foot:inclination:horizontal
1014,ל:foot:inclination:horizontal
1025,ל:foot:inclination:horizontal
1027,ל:foot:inclination:horizontal
1027,ל:foot:inclination:horizontal
1028,ל:foot:inclination:horizontal
1028,ל:foot:inclination:horizontal
1035,ל:foot:inclination:horizontal
1035,ל:foot:inclination:horizontal
1038,ל:foot:inclination:horizontal
1039,ל:foot:inclination:horizontal
1041,ל:foot:inclination:horizontal
1041,ל:foot:inclination:horizontal
1044,ל:foot:inclination:horizontal
1046,ל:foot:inclination:horizontal
1051,ל:foot:inclination:horizontal
1051,ל:foot:inclination:horizontal
1056,ל:foot:inclination:horizontal
1059,ל:foot:inclination:horizontal
1063,ל:foot:inclination:horizontal
1064,ל:foot:inclination:horizontal
2003,ל:foot:inclination:horizontal
2003,ל:foot:inclination:horizontal
2004,ל:foot:inclination:horizontal
2004,ל:foot:inclination:horizontal
2004,ל:foot:inclination:horizontal
2005,ל:foot:inclination:horizontal
2010,ל:foot:inclination:horizontal
2026,ל:foot:inclination:horizontal
2035,ל:foot:inclination:horizontal
2039,ל:foot:inclination:horizontal
2041,ל:foot:inclination:horizontal
2043,ל:foot:inclination:horizontal
2044,ל:foot:inclination:horizontal
2044,ל:foot:inclination:horizontal
2044,ל:foot:inclination:horizontal
2048,ל:foot:inclination:horizontal
2048,ל:foot:inclination:horizontal
2050,ל:foot:inclination:horizontal
2052,ל:foot:inclination:horizontal
2054,ל:foot:inclination:horizontal
2056,ל:foot:inclination:horizontal
2060,ל:foot:inclination:horizontal
2068,ל:foot:inclination:horizontal
2074,ל:foot:inclination:horizontal
2077,ל:foot:inclination:horizontal
2078,ל:foot:inclination:horizontal
2073,ל:foot:inclination:horizontal
2073,ל:foot:inclination:horizontal
2086,ל:foot:inclination:horizontal
2088,ל:foot:inclination:horizontal
2088,ל:foot:inclination:horizontal
2092,ל:foot:inclination:horizontal
2093,ל:foot:inclination:horizontal
2096,ל:foot:inclination:horizontal
2112,ל:foot:inclination:horizontal
2140,ל:foot:inclination:horizontal
2143,ל:foot:inclination:horizontal
2143,ל:foot:inclination:horizontal
2144,ל:foot:inclination:horizontal
2147,ל:foot:inclination:horizontal
2162,ל:foot:inclination:horizontal
2162,ל:foot:inclination:horizontal
2173,ל:foot:inclination:horizontal
3016,ל:foot:inclination:horizontal
2182,ל:foot:inclination:horizontal
2185,ל:foot:inclination:horizontal
2190,ל:foot:inclination:horizontal
3023,ל:foot:inclination:horizontal
3024,ל:foot:inclination:horizontal
1004,ל:foot:inclination:upward
1007,ל:foot:inclination:upward
1007,ל:foot:inclination:upward
1008,ל:foot:inclination:upward
1003,ל:foot:inclination:upward
1010,ל:foot:inclination:upward
1014,ל:foot:inclination:upward
1020,ל:foot:inclination:upward
1029,ל:foot:inclination:upward
3005,ל:foot:inclination:upward
3009,ל:foot:inclination:upward
1036,ל:foot:inclination:upward
1043,ל:foot:inclination:upward
1046,ל:foot:inclination:upward
1051,ל:foot:inclination:upward
1049,ל:foot:inclination:upward
1062,ל:foot:inclination:upward
1065,ל:foot:inclination:upward
1065,ל:foot:inclination:upward
2003,ל:foot:inclination:upward
2005,ל:foot:inclination:upward
1012*,ל:foot:inclination:upward
1012*,ל:foot:inclination:upward
1019*,ל:foot:inclination:upward
2012,ל:foot:inclination:upward
2024,ל:foot:inclination:upward
2025,ל:foot:inclination:upward
2027,ל:foot:inclination:upward
2032,ל:foot:inclination:upward
2034,ל:foot:inclination:upward
2035,ל:foot:inclination:upward
2036,ל:foot:inclination:upward
2040,ל:foot:inclination:upward
2042,ל:foot:inclination:upward
2043,ל:foot:inclination:upward
2045,ל:foot:inclination:upward
2046,ל:foot:inclination:upward
2048,ל:foot:inclination:upward
2051,ל:foot:inclination:upward
2055,ל:foot:inclination:upward
2057,ל:foot:inclination:upward
2059,ל:foot:inclination:upward
2061,ל:foot:inclination:upward
2066,ל:foot:inclination:upward
2067,ל:foot:inclination:upward
3011,ל:foot:inclination:upward
3012,ל:foot:inclination:upward
2091,ל:foot:inclination:upward
2091,ל:foot:inclination:upward
2091,ל:foot:inclination:upward
2092,ל:foot:inclination:upward
2093,ל:foot:inclination:upward
2097,ל:foot:inclination:upward
2125,ל:foot:inclination:upward
2128,ל:foot:inclination:upward
3015,ל:foot:inclination:upward
3018,ל:foot:inclination:upward
3023,ל:foot:inclination:upward
